,earlier_sales,price_level,signature_hand,signature_initialled,signature_plate,signature_stamped,proof_artist_proof,proof_edition_unnumbered,proof_hors_commerce,proof_trial_proof,proof_unknown,edition_band_151-300,edition_band_31-75,edition_band_<=30,edition_band_>300,edition_band_unknown,area_band_150-400,area_band_900-1800,area_band_<150cm2,area_band_>1800,area_band_unknown,process_aquatint,process_collotype,process_drypoint,process_engraving,process_etching,process_linocut,process_other,process_pochoir,process_screenprint,process_woodcut,house_Roseberys London,house_Skinner,edition_log,area_log,subject_is_abstract,subject_is_comic_satirical,subject_is_surreal
Bill Brandt,12.0,258.314195135386,1.3110964147782476,1.2595665182279345,1.4416540101829896,1.2464059999267976,0.9398141932484586,0.6681670035413598,1.2442566675200841,0.861664400472402,1.0461327943245826,1.0067657469604574,0.8608500733078838,0.857534110306242,0.7519284459464376,0.8791848463464784,1.164530740049272,1.0463485771485768,1.0464764090839362,1.015693445770917,1.11783709311353,1.1617492270458982,1.0585575606339157,1.2397045150260746,1.1626631507518013,1.0483018086896447,0.9545513959100522,1.0036277947719694,1.7399803595986365,1.2583980547429858,2.15448120276677,0.7375998844036155,0.8600081223844913,0.9425647805039453,1.1921255067256575,0.8118996553852025,1.0816204989491744,1.5937976638979598
Enrico Baj,12.0,18.223476571457894,1.2404369354901332,1.4080931033876452,1.4416540101829896,1.2464059999267976,1.0234182515529824,0.6681670035413598,1.236892802407527,1.0003612970092894,1.0545157504730673,0.8654183999728485,1.0452276562645457,1.0767472986563391,0.7112844720603442,0.8223774652135972,1.1533241831574836,0.9497430805281145,1.0464764090839362,0.8387177383310608,1.036603404761989,1.0554541862972175,1.0585575606339157,1.2027130800149928,1.4392567772527582,0.9534192031334541,0.9910815649093071,1.0238551283956765,1.7399803595986365,1.198440982420793,2.1708301689627367,0.6890372099193551,0.635703982183863,0.9787953580560991,1.1839703400134767,0.9594267751547416,1.082658678917582,1.5937976638979598
Jerry Uelsmann,12.0,51.054929068089464,1.4756618059349256,1.0279618184039532,1.4416540101829896,1.2464059999267976,1.2346300245999537,0.6681670035413598,1.164009833364843,1.26989034010498,0.7226051436322364,1.068016446814426,1.0265143703219342,0.8981176548270035,0.56480207853258,0.6733019377801346,1.3484761834865768,0.9286111675487779,1.7943315891269132,0.9014152400263213,1.044760661922628,1.1397169756362375,1.028026874255764,1.3710503378043972,1.4392567772527582,0.8627681609109928,0.9910815649093071,1.041158566052869,1.7399803595986365,0.9375961875556809,1.4852893967716667,0.6278165423028769,0.8154858160879562,0.9959193098214175,1.3064654158187512,0.9505435107779302,0.8954756977889072,1.5173967055664825
Michael Heindorff,12.0,72.24654152029665,1.2680192091759173,1.4611341340158779,1.4416540101829896,1.2464059999267976,0.9743056191432834,0.6681670035413598,1.2442566675200841,0.861664400472402,1.0726844693420066,0.9414629620747542,0.9290569719585888,0.9933658630681662,0.7849875368334708,0.8916205743541227,1.2270378770203894,0.9986187668276499,1.1217854284437259,0.9963334380295165,1.1390159940840092,1.1808212357900831,1.0585575606339157,1.1080781615860609,1.1626631507518013,1.090559102592948,0.9910815649093071,0.994298314003912,1.7399803595986365,1.2096131179379188,2.2017279644802414,0.6967815811377207,0.8600081223844913,0.9556275909733927,1.1497340956469795,0.7639943400003835,0.7705067278203045,1.117494362559135
Shikō Munakata,12.0,130.20392125057148,1.7885643751111484,1.0546499007059251,1.4416540101829896,1.2464059999267976,1.1573380225372751,0.7146460315241316,1.108024445863535,1.1581173958799682,1.2469488194344416,1.0251148702938742,1.141900193009969,1.0738312572764708,0.5902895482138908,0.7306703727391007,1.0609440553062146,0.9749416845755596,1.1927292898791342,0.9624202291745684,1.0943076015662423,1.4062539723311074,1.2227540935253138,0.9412473884835428,0.7171836043282311,1.0018198443231627,0.9074442132714464,1.1062902659998823,1.7399803595986365,1.130260377404546,1.9215197866885458,0.6689666424367032,0.8024591598107591,1.0114986278677327,1.208212027285285,1.3133704056069468,1.0826885439350098,1.0942027677679562
Norbertine von Bresslern-Roth,12.0,206.62488164835742,1.3484323391342492,1.1613297778924043,1.4416540101829896,1.2464059999267976,0.967779367917771,0.6681670035413598,1.104320920811315,0.861664400472402,1.0826531322593542,0.9879598787092708,1.038703835486257,0.9397410888523954,0.755310276239643,0.8158234976612704,1.2122456043275538,1.0166652225294066,1.2906757551824033,1.0498668658313137,1.1128382449182188,1.1889780578634894,1.2159354130955524,1.108078161586061,0.8923175139949227,1.0287543511623758,0.6615094173545489,1.0614541791706804,1.7399803595986365,1.2802785485121453,2.0348273906724597,0.7029258375781156,0.7339359951512269,0.949216061854306,1.2110686657258143,0.9315737473799972,1.0816204989491744,1.59379766389796
Aaron Siskind,12.0,38.125660455503905,1.4850911203887265,1.1582952032048721,1.4416540101829896,1.2464059999267976,1.1168508133542772,0.7146460315241316,0.8881528095234306,1.0895572469901116,0.9566276656203894,0.950138283267324,1.0590471551595055,0.9953583003723679,0.7907504293609391,0.7306210835298542,1.2384079958362806,1.006994537041081,1.1195306142212382,0.8820746794964803,1.004977778199736,1.2413872706597053,1.028026874255764,1.422428166735609,1.4392567772527582,1.023767331273671,0.9545513959100522,1.443401842976882,1.7399803595986365,0.8962943218482884,1.4830330680624029,0.6982704694371077,0.7531875941130132,0.9886564858738573,1.3629217021198943,1.09880091748643,0.7637757371340256,1.1444429763233683
Charles Wilbert White,12.0,124.52378056240717,1.5803613916133927,1.2246112763774648,1.4416540101829896,1.2464059999267976,1.1277112121842343,0.7146460315241316,1.0793470809662444,1.0112267248580842,1.2469488194344416,0.9023631243462217,1.0917695669998493,1.0178947179207898,0.5697519617791211,0.6805419102637523,1.1946279791820666,1.0181211467951785,1.0464764090839362,1.019140385056597,0.9431227061362346,1.0792713477026084,1.0585575606339157,1.2098685839388676,1.4392567772527582,0.8742252491171888,0.9910815649093071,1.0220122326980297,1.7399803595986365,1.1074109040791478,1.862839299628033,0.6732828459253541,0.6520376025343998,1.0019109524320435,1.240801150369777,1.0132718350389063,0.8369025304898404,1.1444429763233683
Bryan Ingham,12.0,99.54994330322526,1.2793831559150368,1.4611360998282379,1.4416540101829896,1.2464059999267976,0.9826845962096633,0.6681670035413598,1.2442566675200841,0.861664400472402,1.1110990818875033,0.9025840211777655,0.9299009840666058,0.9253772256571102,0.7208281602183769,0.8952309692579282,1.1303702834597753,1.0509697129672702,1.0712120788110193,0.9876417760970855,1.1127058716945983,1.1472029508792596,1.0585575606339157,1.1080781615860609,1.1626631507518013,1.024469863951606,0.9910815649093071,0.9242552193105413,1.7399803595986365,1.1154557599376682,2.468918720019394,0.7511628032076504,0.8600081223844913,0.9671002493064568,1.1385362938417571,0.8184932777756245,0.8135035265025019,1.5937976638979598
Brassaï,11.0,91.82642691172342,1.975325963650205,1.5471153880320583,1.2928244261193593,1.602301735756992,1.1204439724421125,0.7146460315241316,1.2339596872046472,1.1077630812026122,1.2469488194344416,1.050364989259292,1.2969860715690869,1.0936756431150867,0.34803670961454086,0.7495873861901646,1.1470221879956974,1.0938179904429244,1.0389003624913855,1.0557614008767375,1.0488728976397432,1.150474741308084,0.8573915835367483,1.0732160193240077,0.717183604328231,0.9440169076134397,0.726533164765251,1.227200853116214,1.7399803595986365,1.0351532574621496,1.8589820296184576,0.518630121597449,0.7863089380525888,1.1111358800569535,1.1757023371676836,1.3296261979811956,1.0200042804682519,1.1444429763233683
John Sloan,11.0,89.93787860286807,1.4986087612132855,1.1518305157418853,1.4416540101829896,1.2464059999267976,0.8874199229859981,0.7146460315241316,1.2442566675200841,0.861664400472402,1.3047992225965384,1.0297333360732928,0.9875073849954747,0.819825771771951,0.973742696798173,0.9211869089518613,1.0954840952196434,1.2252132447144786,0.9324364660105549,1.211581795343307,0.9284502844454323,1.0052089336465524,1.0585575606339157,1.2666450094132957,1.1626631507518013,1.0790167594114501,0.9910815649093071,1.170721342402513,1.7399803595986365,1.3133457929199341,2.7525494232025505,0.5845092670880633,0.6392938167114393,0.9632976310981873,1.143549683961913,0.9053928089242081,1.328193611243311,1.1444429763233683
