artist,neighbour,weight
Christopher Richard Wynne Nevinson ARA,Ansel Adams,0.09477415728114777
Christopher Richard Wynne Nevinson ARA,Richard Hamilton,0.07446445534550131
Christopher Richard Wynne Nevinson ARA,Elisabeth Frink,0.09585623379888274
Christopher Richard Wynne Nevinson ARA,Paula Rego,0.07485453040971844
Christopher Richard Wynne Nevinson ARA,Henry Moore,0.13951924117988718
Christopher Richard Wynne Nevinson ARA,Graham Sutherland,0.07217586241762104
Christopher Richard Wynne Nevinson ARA,Patrick Hughes,0.07019201565035289
Christopher Richard Wynne Nevinson ARA,Henri Matisse,0.09990118381662687
Christopher Richard Wynne Nevinson ARA,Sybil Andrews,0.06592002913575476
Donald Sultan,Tom Wesselmann,0.09905352984871076
Donald Sultan,Robert Motherwell,0.10690473861092713
Donald Sultan,Robert Rauschenberg,0.10949475732034189
Donald Sultan,Jim Dine,0.09607164108956036
Donald Sultan,Patrick Caulfield,0.0954854651022082
Donald Sultan,Roy Lichtenstein,0.13206207960675873
Donald Sultan,Keith Haring,0.09205354967279458
Donald Sultan,James Rosenquist,0.07520117309633996
Donald Sultan,Victor Pasmore,0.09735308560875364
Donald Sultan,David Shrigley,0.09631998004360483
Tom Wesselmann,Donald Sultan,0.08771698871580752
Tom Wesselmann,Robert Rauschenberg,0.11472692239432974
Tom Wesselmann,Robert Motherwell,0.10483567632727332
Tom Wesselmann,Roy Lichtenstein,0.14015542694883454
Tom Wesselmann,Jim Dine,0.09307916682169605
Tom Wesselmann,Jasper Johns,0.07437762638422737
Tom Wesselmann,James Rosenquist,0.07379240274463897
Tom Wesselmann,Andy Warhol,0.16947484139245497
Tom Wesselmann,Ed Ruscha,0.07822229483216281
Tom Wesselmann,Wayne Thiebaud,0.06361865343857477
Jasper Johns,Ed Ruscha,0.1392208566836347
Jasper Johns,Robert Motherwell,0.1403894157912151
Jasper Johns,Jim Dine,0.10174798072116001
Jasper Johns,Robert Rauschenberg,0.10662412882968324
Jasper Johns,James Rosenquist,0.07525098924053317
Jasper Johns,Roy Lichtenstein,0.12618516575826347
Jasper Johns,Wayne Thiebaud,0.06535430128746461
Jasper Johns,Frank Stella,0.07210430741426485
Jasper Johns,Sam Francis,0.10956449279976638
Jasper Johns,Richard Diebenkorn,0.06355836147401449
Eduardo Paolozzi,John Piper,0.16736701318688024
Eduardo Paolozzi,Graham Sutherland,0.08059310580410185
Eduardo Paolozzi,Peter Blake,0.11725799680387394
Eduardo Paolozzi,Henry Moore,0.1383607019165358
Eduardo Paolozzi,Elisabeth Frink,0.08763837289605542
Eduardo Paolozzi,Stanley William Hayter,0.06732386084680875
