,earlier_sales,price_level,signature_hand,signature_initialled,signature_plate,signature_stamped,proof_artist_proof,proof_edition_unnumbered,proof_hors_commerce,proof_trial_proof,proof_unknown,edition_band_151-300,edition_band_31-75,edition_band_<=30,edition_band_>300,edition_band_unknown,area_band_400-900,area_band_900-1800,area_band_<400,area_band_>7500,area_band_unknown,process_aquatint,process_collotype,process_drypoint,process_engraving,process_etching,process_linocut,process_offset,process_other,process_pochoir,process_screenprint,process_woodcut,house_Forum Auctions,house_Roseberys London,house_Skinner,house_Swann Auction Galleries,area_log_xl,subject_is_abstract,subject_is_comic_satirical,subject_is_surreal,poster,after,object,unsold
Friedensreich Hundertwasser,138.0,1162.7383255504658,1.302446645168885,1.4328968702906355,1.0923684488887513,0.9385361575094507,1.1379792576379468,0.884968459747384,1.2898892646596976,0.782928031019086,0.9790158615383229,1.2297123098152767,1.2023012756922808,1.2039157002016623,0.6468854644288459,0.6972787272107972,1.058114704733753,0.8758383296175157,1.288799755158301,0.909314744204877,0.829257593249083,1.080103190298285,1.1038548398405552,1.1527921813252702,0.999064749159152,1.0092562007442187,0.5837383884788948,0.8118140691491612,1.0277228576173163,1.1193410349267006,1.1242395773641836,1.1497469957687019,0.816132327531479,0.7204033303201458,0.7483290960493947,1.0080349803465212,1.3555085752037839,0.929976369630567,0.6973195735881835,1.242625788797866,1.04938766300143,0.5151370988309412,2.0869123235721276,1.184592678320623
Alberto Giacometti,138.0,1489.3493507053197,1.7542162791310498,1.174392845498379,1.0923684488887513,1.1881760449271117,1.1067069405097552,1.1102761778907024,0.8877134476378775,1.0006005743746578,1.0942216470717243,0.6807118368036015,1.0138510774518938,1.2137947450989066,0.7448434159028865,0.6756818278653115,0.9169954865845967,0.8227284360182967,0.9333860250546874,1.2502263201361945,1.2900578299832952,1.0108211920279682,1.1038548398405552,1.1527921813252702,0.999064749159152,0.8749595105216434,1.0546278132210933,1.1511176993373649,1.6976633626807733,1.1193410349267006,0.9688127957129972,1.0487405153976572,0.6837577416443532,0.4405497929352655,0.8885483847003884,1.4021317767653623,1.2802959562042648,0.9346564834769026,1.0645630013823328,0.9182168337502955,0.5825803148775315,0.6636067188499706,1.520614551052166,1.198004666943778
Karel Appel,136.0,342.0316973377389,1.5181343925241069,1.2116543032984135,1.2585350777256699,1.1344997875646194,0.8760422328970264,0.9321997603054664,1.0639153451420533,1.0498558946820855,1.106364800568148,0.8211763990500792,1.0415459996885097,1.0916243468116895,0.7908154254158942,1.1221714861268688,0.8097244435423924,0.9020413556338022,1.0116331160397534,0.7306899536925874,0.847953378641033,1.044565581305379,1.4611628914472887,1.0444520709493492,0.999064749159152,0.9709971917280626,1.0546278132210933,1.0194108690871018,2.1091708539368557,1.1193410349267006,1.6572240319063978,1.4304653022790141,0.768629870729016,0.6760813801088291,0.9989256253729636,1.6345549970253712,1.1488765107531151,1.0187929758310241,0.9279664047002861,1.2836900381308016,0.5576330636089917,0.5346896924124918,1.5019946066363852,1.2328362218119961
Max Beckmann,135.0,991.4109163631399,1.3761884412107408,1.5055983797329957,1.0923684488887513,1.2200487571921506,0.9657479487760692,1.0834739157448459,0.992998244145704,1.414240527024416,1.0862630953055428,0.5256565043392528,1.0531290137531333,1.2739963350358137,0.7389458686048623,0.9429184727695056,0.9929995535434785,1.493661273830996,0.8239200407913645,1.2991204702004604,1.1036047569778507,0.8780894396031832,1.1038548398405552,1.5101046665607316,0.999064749159152,0.9620592881745443,1.744314797067029,0.9081111743227195,0.8506020669525788,1.1193410349267006,0.8487969315151047,1.631917125625464,0.492059197376394,0.6437222195699384,0.5752712102954289,1.3253580490963417,1.261796096168655,0.9498291328420124,0.6413306870016154,0.9182168337502955,0.7157573107967581,1.1482463519575752,1.4260686991413292,1.15992945342137
John Sloan,133.0,846.4390945499239,1.304528185618584,1.3831263206119229,0.9506870676305842,1.4905216067277653,0.9954367679216001,1.074208987465492,1.0294789688650487,1.1766170049006532,1.1752967835461994,1.000043758680684,0.8910695958417537,0.9723729475980908,0.6843878546767624,0.9108421658445931,1.0555003488832073,1.2711987731798668,0.9420880332523548,0.9820381485299721,0.7916324080316737,0.7633929366233883,1.1038548398405552,0.9834163835989826,1.6622449575521159,0.7843205026439588,1.744314797067029,1.1351844371153217,1.2132926547567533,1.1193410349267006,1.1822183455944342,1.357021331788519,0.5522899711540556,0.5470874831388748,0.5345924366521139,1.8305023452665468,0.8082086788544767,0.9076007480657879,0.717276261929723,0.9182168337502955,0.7157573107967581,0.6531747677332851,0.5804537909994003,1.0597009222586022
Rockwell Kent,131.0,503.48785948646037,1.5929318984893206,1.1683638443895676,1.0923684488887513,1.193028878316728,0.9947129144774381,0.9841895718407531,1.1283320467244164,1.2158142241972225,1.1752967835461994,1.1262780034830506,1.1925292040054891,1.06219807473951,0.6769816996942358,1.2542207100102964,0.9312207040872444,0.9557499327519262,0.8358609575642144,0.9820381485299721,0.9855920726727612,0.7298190209240519,1.1038548398405552,0.826917918104511,1.4805551331169613,0.8281400743850916,0.5825334502331238,1.4900087437710743,2.2999924555894142,1.1193410349267006,1.6176795912324318,1.3504472028513337,0.5608573844749386,0.6618079640704555,0.6759889974593412,1.812478360718632,0.8082086788544767,0.9491616083008962,1.3961305264103607,1.001041771115821,0.7157573107967581,0.6400194052899378,0.5804537909994003,1.103281583722963
Edgar Degas,130.0,2668.5601525543357,1.725316442865119,1.3396255609115681,0.8720588416748422,1.3375288924018058,1.091204731570924,0.9882724163149516,1.2501747718566,1.6655631092955554,1.3893325288567089,1.0224236080033762,0.9549318757695148,1.1920749112732654,1.0952762163887002,1.1246119481436647,0.7033219278751743,0.7512393009584987,0.7413871683955511,1.4434215096022984,0.7478665121023822,0.775748878116367,1.1038548398405552,0.7317350561475595,1.1237920426036094,0.5963045445338967,0.623965284292458,0.7706632887251105,0.974608785154055,1.1193410349267006,0.5883563738453861,1.3471014193198436,0.8454909641889813,0.2787734763872052,0.5962420910999064,1.2502498319703472,0.841820589844373,0.6374659483857478,1.0557567942971553,1.0704988326388034,0.7486876157966823,0.47660596877238504,1.4260686991413292,0.9544726296596944
Francisco Zúñiga,130.0,485.8442092395209,1.3459511797291672,1.2240371431373638,1.0923684488887513,1.0211745758957986,1.2746906473229034,0.9631040754681272,0.9665650613869196,0.9620965898989884,1.052804099446503,0.816675415946202,1.0132010742782216,1.085602178555114,0.7771323304548317,0.9462741840077405,1.1511459774220494,0.9249929347100742,0.8978663781154781,1.2225924930366106,0.9133129457194897,1.0519252580102798,1.1038548398405552,1.1963516893124975,0.999064749159152,0.8915541095378741,1.0399074863441735,0.7903515675574128,1.2483163283285534,0.715165659011172,0.9868952940835148,1.1459017675808898,0.6541933530151262,0.7323554686809776,0.8940512851256369,1.4862799411157637,1.6084987528184382,1.132834964795183,1.0297388725185461,1.0704988326388034,0.6138446474402429,0.8242758202439505,1.410291738279945,1.1677393056049796
Paul Landacre,130.0,1124.6205486515084,1.0862045707030092,1.16811234196472,1.0923684488887513,1.193028878316728,1.1355987827647491,0.991361032328145,1.1283320467244164,0.8666842194143792,1.2658484429973464,0.9175320357896258,1.0755853063092504,0.8624442941088758,0.7811414857424124,1.0974778963209728,0.8277457138292981,1.1258309130662825,0.728052947338076,1.685589833948108,1.2923587897129998,0.7301538667899392,1.1038548398405552,1.0863099331863675,1.3361023735971853,0.8262998003161872,1.005014108493681,1.4900087437710743,1.8536547888634616,1.1193410349267006,1.6176795912324318,1.119786819788698,0.48332912048212046,0.6020099592982595,0.48137721109386467,1.5624535952909249,0.9023046281152479,0.9491616083008962,1.565361577676818,1.001041771115821,0.7157573107967581,0.6400194052899378,0.5804537909994003,1.0777235504756622
Josef Albers,130.0,1179.9127690779424,1.4235911707024236,1.463912691917576,1.0923684488887513,1.193028878316728,1.1364333734707845,0.9784420391054871,0.8311009236176016,0.8759816670664543,1.0541534316835803,1.3880068040230527,0.8308750981499228,1.1897861907436011,1.0171400324622641,0.6943709179249616,0.996460890388197,0.9198867643070393,0.9985007918636718,1.3823357549893773,0.6051742236822545,1.5357156798233005,1.1038548398405552,1.1963516893124975,0.999064749159152,0.9210148372459483,1.0203211632323885,0.7672674292086276,1.0859673178240379,1.1193410349267006,1.010462187448075,1.0460259909012442,0.686131439418198,0.5975006367770577,0.8212402865007373,1.140779362087429,1.482608894982711,1.1320589727310806,1.195023349450932,1.1608333489110871,0.6454031500444414,0.7861857461076411,0.7329659301062174,1.1063490474638629
George Bellows,128.0,1502.205884628141,1.0391597464184286,1.1527491888180992,1.2585350777256699,1.1966263758804314,1.0140608940087186,1.088432881832756,1.0219366151614209,1.0038239231331147,1.1140569531598972,0.7610419526513438,1.397581323903818,1.213968874643451,0.6967241369360235,1.0700449939337813,0.49299635105682293,0.7162128802108984,0.881445902563912,1.2248082727463878,0.6513640794479781,1.0336774824396409,1.4611628914472887,1.0444520709493492,0.999064749159152,0.9273837813488567,1.0546278132210933,1.0163645587187873,1.5995838044181585,1.1193410349267006,1.0934300007344115,1.717578660715806,0.6588448377631572,0.6043576442792223,0.8627688087246348,1.5037210229865214,1.3287282883462974,0.9568319287855878,1.0924124043001247,0.9182168337502955,0.5622602833718923,0.609183814405371,1.5486907085237898,1.1340224149591647
Pierre Bonnard,126.0,1361.4354044966954,1.8094522979788135,1.3416468776861346,1.0923684488887513,0.9681040668504388,1.076009040431469,0.7642553001862978,1.1130825121260473,1.2686345998259179,1.261428908630294,0.8753099738651221,0.9536710755948873,0.7468112501781341,0.7366727961374145,0.7575196169809277,0.5996531986628497,0.7276895034299773,0.4990978794785952,1.560690963277793,0.7484468649584903,1.263026706375857,0.7987528054188596,1.1703097957934774,1.0654573989679388,0.7714617618316865,0.7629018156275471,0.6504869376683738,1.4754755056925446,1.0765364217222277,0.6338050669145064,0.9377916062038929,0.6887407839907143,0.47184976783779803,0.6547832431551979,1.4617981952698178,1.0148265528780898,0.9990480540975744,0.9070925056423692,0.9247244878146873,0.5566637426717003,0.6722875287039065,1.4260686991413292,1.3842045625523876
Ben Nicholson,125.0,1607.3931834229888,1.6550506506468754,1.1911193796733104,1.2585350777256699,1.4905216067277653,1.0250444156669423,0.9783000251033848,1.3128512783630222,1.0693694918264667,1.1040011540420451,0.6341679218127038,0.9403146729553719,1.402082151466031,0.8373734019175554,0.8167516595799941,0.8959551467313136,0.929578448297141,0.8768517839857981,1.2313868709032691,0.8446218568604333,0.8289864313185191,0.8826973850367429,0.8318383468045533,1.1287472029450845,0.6909455407799426,1.5293345450174685,0.6781209235192261,1.21579094388251,1.1193410349267006,1.2801834440159492,1.9870789853677424,0.5478456053566167,0.6600719652093943,1.3119999635331534,1.29530153150468,1.5706909435359928,0.820402582845736,1.0286260130819418,1.0979005506386335,0.7027934983873411,0.6535600876196652,1.4260686991413292,1.3304876145204891
Édouard Manet,124.0,2705.3295327701,1.0601707663777438,1.5467044727222359,0.6718854566014474,1.4628826419482257,0.9449935853220366,1.1443759855350129,1.0137613116851423,1.5548219769802776,1.5379306211599661,0.9577201930423377,1.342997692878308,0.9147192323214551,0.8450711387283907,0.9547364469625701,0.6612202803917461,1.0804957750861441,0.6955238883912378,1.0896254151671114,0.7225472950549702,0.6396899116733841,1.1038548398405552,0.596078303886349,1.1237920426036094,0.73384725407977,1.0546278132210933,0.6948782942230186,1.0788045915416846,1.1193410349267006,1.0896254151671108,1.3471014193198436,0.7233155275544382,0.4377908661875579,0.5306060271108846,1.299042778352207,1.0811579786658658,0.9226442367072719,0.9915386358527075,1.0704988326388034,0.5939136656984167,0.7857399366763839,1.4260686991413292,1.0912678940259217
Albert Irvin,123.0,430.76903461781296,0.9988765076337532,1.215672645757232,1.0923684488887513,1.043397580549109,1.1095500306692183,0.9262496933997484,1.2898892646596976,1.1812001252286777,0.975698485625618,1.0271707024942267,1.0018052695214044,1.0704891081558612,0.8823800965181192,1.05712266200875,0.6708442928370972,0.8964383090896857,0.9695863534729696,1.1091532757416072,1.1655003902816203,0.9923786944371159,1.1038548398405552,1.3295788390541818,0.999064749159152,0.9193796113673821,1.2228623588930996,0.9549524257563828,1.0928611946540319,1.1193410349267006,1.1779750448344832,1.3061246677539584,0.8362546006163779,0.7712527724881943,0.9922649924965599,1.4957425945618372,1.262820712061213,1.0025597423166177,0.9514164680621493,1.37218224140135,0.7157573107967581,0.9747795943461759,2.1730692616352845,1.2083309521341832
Gustave Baumann,122.0,2030.851169463538,1.443940601458185,1.4056509049389334,1.0923684488887513,1.193028878316728,0.9221145029825312,1.074506710516022,1.1898817661808234,1.0265559344041395,1.106377357529847,0.6172704184611747,1.3179543071905468,1.0535705154092085,0.7905652965702092,1.2743342834823785,1.0783359105712647,1.3504520964116482,0.9723619817384378,1.2991204702004604,0.731596430287445,1.0172467970794308,1.1038548398405552,1.2043295484394418,1.2538834690799667,1.2478001337118443,1.1897190875582282,1.0266423010529349,0.6113386435825333,1.1193410349267006,0.7463211489520004,1.058906517978274,0.5177475069990024,0.6052217388085022,0.6470693359700366,1.276204889240603,1.261796096168655,0.4946898199932711,0.9392223550505869,1.001041771115821,0.7157573107967581,1.3916955508890672,1.4260686991413292,1.2486847820314184
Jacques Villon,121.0,650.6626217087143,1.152431953904433,1.9262071988471559,1.0923684488887513,1.067598622294193,0.9303417156103065,0.9904419611126303,1.0076202334238278,1.5488800596774406,1.1394062217732333,1.1468007254312538,1.2198055396812586,1.0531651363088121,0.7983903712656928,1.0063406495058262,0.8780402019093853,0.8885666351607636,0.7239975173760638,1.199026152229354,0.6958696466734764,1.5355843160270255,1.1370216811744103,1.9171413980189358,1.0537005476863193,1.3649060841502576,0.623965284292458,0.914912009704034,1.1062137663618083,1.0765364217222277,0.5916315178071467,0.9460308575776992,1.1854853418943527,0.620814932016643,0.6419820750543984,1.622898356946669,0.9437282026476329,1.085835022170401,0.8872798456881876,1.0704988326388034,0.5741076949275843,0.8515827800301623,1.4260686991413292,0.9817816798040512
Ai Weiwei,121.0,939.1286600206329,1.0493436948748764,1.124230021832445,1.0923684488887513,0.8501523028726233,1.1733428757765128,1.1808206982404708,1.0322813428143336,1.2279091718821384,0.8725736533609386,1.1015502995648565,1.2320236428831466,1.0910665284844951,0.6805445686186585,0.6978788990476968,1.1287183389835027,0.6175875558127959,0.6412167102862876,0.802140764869916,0.7327370585575599,0.8389207761903855,1.1038548398405552,1.1527921813252702,0.5676924259487375,1.1031969481772097,0.5837383884788948,0.7320483391816504,1.4294854853709713,1.1193410349267006,1.1037736141275771,1.0256839122409838,0.7749763493011325,0.6298695873388377,0.8714577261714798,1.3715791267999244,1.575920325776851,0.9417085863387951,0.8098860300015636,1.0927316791642827,1.0189095479925736,0.5651690958797045,2.0869123235721276,1.0892230418359732
Various Artists,120.0,1044.4279738652679,1.6594247734852603,1.2044432612095735,1.0923684488887513,1.4905216067277653,1.0294407826682785,1.0482075577554548,0.9079690863197876,1.2279091718821384,1.2889295875629465,0.7347373179902832,1.3497741892749302,1.4524966179734784,0.5036283173240681,0.6321233765865532,1.2463817893593225,1.5517710859266587,1.6294360011663422,0.6479392011457894,0.9408503965085935,0.5794914205880762,0.5859040239260395,0.6659359622550185,0.6552766421732421,1.1505071430024474,0.7236948894360464,0.5868604818405121,1.078553398397142,1.1193410349267006,0.616934351457702,0.8568127672378497,0.42808910135413836,0.5058489618806011,1.5268000703673983,1.964115286071517,1.0607517432188462,0.923538249861811,0.722064956376482,1.4030759072748458,0.8763633830527618,0.7922974022041716,0.8276401465228204,1.1192596046067806
Raoul Dufy,120.0,716.5206676758091,1.685201722362865,1.3107257358513946,1.0923684488887513,0.9722908715452985,1.0929003090127216,1.1862524241604189,1.1151854315539957,1.2373418407613346,1.2650586940563087,1.1168253744854983,1.2908751347594776,0.9357065778170975,0.7784282215438373,0.8311287696542488,0.8774828959267742,0.9556661531120341,0.8604575407286268,1.240268472846702,0.6500848893614084,1.3642461423435714,0.7953058576139953,1.191636814630909,1.094845343674488,0.7024204968169945,0.7643009676961472,0.586603151035861,1.478962111974231,1.0765364217222277,0.853405804339438,1.1662618355040488,0.6770049343774436,0.42348984992704075,0.6548407832487174,1.52868801551502,1.067408576054886,0.9999891838287505,0.7517166704150774,0.9247244878146873,0.5694334117255303,1.0322723009231785,1.4260686991413292,1.304657843914374
Harland Miller,119.0,656.0779216271749,3.6720620073879826,1.1124399535902811,0.9314000610565688,1.3546867055950387,1.5628936002290672,0.7356406843580066,0.8095886113203927,1.1812001252286777,1.4090700529400177,0.8374591472083959,1.23870219349961,0.8199913289491123,0.6192874832490106,0.8356501753415961,1.0668958352992606,1.1263530654359937,0.7154715908183688,2.291187045084542,0.5855298938699945,1.249475603921799,0.7411494739971982,0.95047777988438,0.999064749159152,1.2522006712509761,0.7400957276090985,0.6105274817943016,1.325523842870288,1.1193410349267006,1.8555843967528187,1.0699376764396054,0.8969906463338297,0.9556051025812777,1.0122911920158648,1.4957425945618372,1.020993033422806,0.4773048780821439,0.9793066481369815,1.1338432125908982,1.1819397874842554,0.846960572608941,0.8786446541843154,1.4428376408127332
William Scott,118.0,1295.4069175414143,1.8230794015304606,1.086511312133118,1.2585350777256699,1.1373540746878021,1.0319377507358585,0.9143644977828252,1.170360346229424,1.0160320427367266,1.030404467777061,1.1520613468497143,0.7549284517948894,1.1060022317681861,0.8072828851350252,0.6653350151343663,0.8687877496526716,0.739189842967213,0.679479449070506,1.1791919673179978,0.6842887982351583,1.1783726850912875,1.4611628914472887,1.1540336653003282,0.999064749159152,0.9320018564376947,1.2228623588930996,0.904629254741417,1.2793094886630552,1.1193410349267006,0.9687201890555543,2.1345815838475604,0.7601035262206846,1.0995532232914125,0.9056525301040594,1.6777867181291892,1.364191822135066,0.8185606216303339,0.9376718998297295,1.217728627598521,0.4764935023829283,0.5075379131319212,2.8861386959060322,1.17408220083792
Cyril Edward Power,115.0,545.1309819794445,2.3169668861664343,1.1191799400420521,1.0923684488887513,1.193028878316728,1.427468913859841,0.9803081907839961,1.1380409992293732,0.9195046163154119,1.4644584590913332,0.847521277765473,5.185163341314677,0.8345762405432208,0.8763751921776889,2.1603574879521936,1.1976575707141084,0.9678887753651637,0.7778739781739222,2.059516146961731,0.7672494005253908,0.60180282337145,1.1038548398405552,0.9347544065550354,0.928251149334267,0.7306935549405933,1.5237633501071302,0.44181616409889807,1.4762303536544719,1.1193410349267006,1.8862906106715998,1.4628123626431386,0.7449161478834825,0.5683471015326023,0.7561933190172472,1.2188646412093023,1.0236389312259884,0.5158859406587785,1.65240720894471,0.7842596141585483,1.0215862750067675,0.9674692860007474,1.4260686991413292,1.2024227094196678
Bambi,112.0,1682.040561513519,0.6587145917158671,1.3408747018522096,1.0923684488887513,1.043397580549109,0.9894417131344582,0.8793334019961461,1.0322813428143336,1.1812001252286777,0.954797240941384,0.846550816662158,0.8821328101653352,0.8436390850136922,0.8142172053297679,1.126295634811239,0.9235240284230528,0.8801691381934523,0.7658055046271023,0.9093010911852958,0.934255439982238,1.1326441803676524,1.1038548398405552,1.1527921813252702,0.5676924259487375,0.972246879850039,0.5386509290313457,0.8263679947911745,0.8280286983409525,1.1193410349267006,0.7104642778486991,0.8661224526028408,0.3263081195064745,0.628964121574991,0.9429992868017898,1.4957425945618372,1.1980843835693966,0.8172159299266061,0.7448497591731833,1.1424199575630094,0.8819886495576311,0.8375321023732127,1.7653852061630504,1.2706596887615202
Bruce McLean,111.0,293.21266326189885,1.3365254651537488,1.2967104252583095,1.0923684488887513,1.043397580549109,1.0677979234671122,0.9045131323809975,1.2898892646596976,1.1812001252286777,1.0738563246889044,0.8857137786960333,1.201863456133495,1.1632204763317726,1.0666950210810284,1.1541893882142806,0.7696769971307944,1.0060058613564382,0.9536988619948656,1.056818518859253,0.9892335315970744,1.0211349775648162,1.1038548398405552,1.3295788390541818,0.5676924259487375,0.9460718657872712,0.8715551178089277,0.8671612322241782,0.972156040301943,1.1193410349267006,1.033272521018775,1.1977660049876109,0.5648829185595116,0.6556189548849528,0.9922649924965599,1.4957425945618372,1.2877339933534113,0.8733061986139017,0.8852392999967268,1.2858893136465626,0.7157573107967581,0.9747795943461759,2.1760032304048402,1.2477345372569064
Anders Zorn,111.0,679.2145892353536,1.417282107461968,1.4299849072879929,1.0923684488887513,1.2103934980514468,1.019683881319425,1.1086954733521535,0.996271069874166,0.9435614600670255,1.1443571964793118,0.7900989268910643,1.2241902082278004,1.1091427247361623,0.6325653278705121,0.8424828593819834,0.9882008934256359,1.0890110592247024,0.7993162125018809,0.9820381485299721,0.8365414542356544,0.8308926993482827,1.1038548398405552,0.9556557952797318,1.1287472029450845,1.0508857505330582,1.3760887034591518,1.0794499377353084,1.2287147587550442,1.1193410349267006,1.145634661034612,1.677800330002095,0.5551607302196522,0.6398455789348556,0.5775737058483085,1.7375327795973248,0.8082086788544767,0.9420316336917164,0.8872798456881876,0.9182168337502955,1.007185688285541,0.7432496332565245,0.5804537909994003,1.0824699818699304
Invader,111.0,849.1966518448256,2.4766638129810326,1.4352098565980385,1.0923684488887513,0.9700248959150118,0.7246680361295578,0.814701499643292,1.1134289327286775,1.1267473081897161,1.1596256242426664,1.847234466148095,1.3098813610670281,0.7761345223493644,0.6023867712303905,0.6829891192943749,0.7120638875055816,1.2889133118611347,0.6889988313781408,1.0813677036573466,0.7367033192212242,1.2483138489055021,0.8097364725083278,1.2743249262993073,1.05895745780384,0.9787952053859723,0.7567540957132162,0.4064696356972934,2.068923731750729,1.0765364217222277,1.2581577507245183,0.9195813959018327,0.9420485956764102,0.8519421540145922,0.6827800930825744,1.4424175992470996,1.0661874603947363,1.3262983271927278,0.7253414943719925,1.1499743080775087,0.48494945436249837,0.8400974796671575,1.195076072151268,1.160704268989641
John Baldessari,110.0,1510.2176021297616,1.1522774846943244,1.1267775630309294,2.4133426277827845,1.193028878316728,1.3423686625348505,1.0800003576202002,1.0224988260958905,1.2098667217226682,1.052733089907908,1.1402019103817622,0.9730544359704703,0.8999474292953771,0.5562695778661548,0.7056166183695185,0.6772903225458139,0.7391537058686104,0.5486332164319686,1.3216686054355289,0.9254907691667573,0.9560733459317756,1.1038548398405552,1.1963516893124975,0.999064749159152,0.8224866044736695,1.05080171096617,0.8635564195269169,1.1428229038524007,0.715165659011172,1.0591017135644716,1.2969535815469126,0.893520983092798,0.9811519417185426,0.7707020970397683,1.140779362087429,1.3700202424758585,1.0112585376892205,0.8170700998165173,1.0536882959476153,0.6528277585334012,0.7376872236808928,1.435645219917507,0.9796915428081417
Zao Wou-Ki,110.0,1258.321389234027,1.851443479649089,1.4701769976065722,1.0923684488887513,0.9747715932440719,0.9732878677849343,0.836247144611011,1.0615069664773715,1.1819687983191285,1.2166469993210838,1.0896775010835273,1.12414685397302,1.1975753267939013,0.6922489357134994,0.7965158186849463,0.7179647995169294,0.9499609534951269,0.6685779317205452,1.4302655925663,0.68470825943914,0.9735022889337677,0.823467581626393,1.2771983588404345,1.0411481886416476,1.1508910692603787,0.7600113748271389,0.572905182160891,0.898197329411022,1.0462324115722046,0.6075064277500398,0.9047275314840177,0.8011338570027233,0.6792884051853281,0.8830279722444145,1.4922914983618767,1.146931606655826,0.9489436551149106,0.607340193685823,0.9247244878146873,0.48539131178073003,0.8044842265474703,1.6957817286185521,1.4620965034179345
Helen Frankenthaler,110.0,1547.1908567921046,1.5148810450761174,1.1880176640052815,1.8243957079999444,1.022618004934441,1.2482501138984665,1.3552726349768311,1.0539844122465205,1.0741928310191404,1.1622245710922507,0.8882317939652599,0.9079595806376812,1.1323712218822088,0.599794935122722,0.4578511959498512,0.7234069715689024,0.770099887549016,0.5783382628640336,1.162320490204839,0.9879586482845674,1.3482788620882096,1.1038548398405552,1.1527921813252702,0.999064749159152,0.8890252741433167,1.0862026326786278,0.6825578398942959,1.1733066155900078,0.715165659011172,0.9665559972092729,1.8408082424361132,1.0132647719976329,0.7253923441683381,0.9131049518618786,1.140779362087429,2.0919840267298215,1.0851612788875056,0.6734371782588856,1.1316585864851794,0.7816114207275902,0.7603671812542895,1.4281891982653632,1.2170324426366488
Patrick Heron,109.0,893.8318612272027,1.187986705388144,1.1753555753171818,1.0923684488887513,1.043397580549109,1.0774714743843983,1.0310179139385682,1.1917955826745386,1.1812001252286777,1.0051308440285531,1.0151138770735295,1.002964069327883,1.1013822703375922,0.8913555519366111,0.792580729951762,0.764807328948972,0.7015153461144968,0.6967583574910016,1.120378686442596,0.7976609141588136,1.2005409329671002,1.1038548398405552,1.3295788390541818,0.999064749159152,0.7730986358831593,1.2228623588930996,0.8329322244842252,1.251000536824192,1.1193410349267006,1.4178136025950665,1.3139037511195821,1.098650610008685,0.8519397575971197,0.9922649924965599,1.4957425945618372,1.4808259853503234,0.9960133899935509,0.9389164964892652,1.368716554601286,0.342403115988935,0.9747795943461759,2.165655603013784,1.3118220143597452
Stik,107.0,784.4241684541935,1.7553358496964304,1.1701684680485058,1.0923684488887513,0.8501523028726233,1.1133042685963122,0.9390059949749141,1.0322813428143336,1.1812001252286777,0.9716943106096023,1.1579633859972311,1.2862930710856546,1.1131072075452053,0.7296860251171695,0.5902398404037416,0.8695263079494293,1.4111373481747052,0.9323353698625312,1.0620541361233093,1.169359607226993,0.7801205754975616,0.7452111177264789,0.9583730253210496,0.6236668329793155,0.9460240073897684,0.5837383884788948,0.566923205640394,1.3518647524989869,1.1193410349267006,1.9086824938503633,0.9764459919298226,0.8806455124674416,0.9714977629316544,1.2710463804812253,1.4957425945618372,1.4044265306064436,0.6058750342295686,0.7752489595904668,1.013476352863996,0.7424783292054099,0.6289626854048829,1.6908835696390516,1.0914674480848607
Peter Doig,105.0,793.8397120952318,1.259232629826662,1.3408747018522096,1.0923684488887513,1.3329683615846253,1.166274833524249,0.8195201823601855,1.0322813428143336,1.1812001252286777,0.803547182337427,1.302583528129145,1.3802501934052722,1.48896792112288,0.6927289891187525,0.7252579600197339,0.9866846639964947,0.9963237743789477,0.7560801707702096,1.2350267080678747,0.7274034795499916,1.4853001332285702,1.2970924951480638,2.2174339329697657,0.6605202486452545,1.2714687967116336,0.5837383884788948,0.3916767937877316,1.3089083973650883,1.1193410349267006,1.4048230754873685,1.2442040315918255,0.9258309242181103,1.0107571712224566,0.9135582781035138,1.4957425945618372,1.161278874033119,0.9270628554918626,0.7796235264409743,1.023089023351021,0.8161662593322625,0.5118014694090912,1.5916745557283893,1.1757690584152276
Sandra Blow,105.0,320.7286595747605,1.7908053133278072,1.1768110735238901,1.0923684488887513,1.193028878316728,1.0882507986435246,0.9977989412462799,1.2898892646596976,1.1812001252286777,1.0171783471510794,0.9619789114003939,0.9334323525716256,0.9471917436562514,0.9874642655785022,1.0261309637572074,0.875007963128538,0.901190203059129,0.6836302989502163,1.117723846695262,0.918231288904753,1.0520253734346268,1.1038548398405552,1.3295788390541818,0.999064749159152,0.9637933006742365,1.2228623588930996,0.7566991513500836,1.2655889432879097,1.1193410349267006,0.9799257337537971,1.3955200236696417,0.8000511830184182,0.9336427870532751,0.9922649924965599,1.4957425945618372,1.15294648572544,1.0032516065490045,1.2331716107521986,1.0704988326388034,0.6390337460904781,0.6508337271112721,2.1191596960157146,1.1622451584721185
